tahun,jenis,tanaman,tipe,satuan,bulan,daerah,total
2024,pangan,padi,luaspanen,hektar,september,tegal,5858.11386562164
2024,pangan,padi,luaspanen,hektar,september,brebes,2888.4505544962
2024,pangan,padi,luaspanen,hektar,september,magelang,1.59
2024,pangan,padi,luaspanen,hektar,september,surakarta,1.98
2024,pangan,padi,luaspanen,hektar,september,salatiga,41.18
2024,pangan,padi,luaspanen,hektar,september,semarang,449.305186637598
2024,pangan,padi,luaspanen,hektar,september,pekalongan,525.13
2024,pangan,padi,luaspanen,hektar,september,tegal,115.03
2024,pangan,padi,luaspanen,hektar,oktober,cilacap,9756.88670811392
2024,pangan,padi,luaspanen,hektar,oktober,banyumas,5473.85028430571
2024,pangan,padi,luaspanen,hektar,oktober,purbalingga,2278.77408644489
2024,pangan,padi,luaspanen,hektar,oktober,banjarnegara,2538.59018921347
2024,pangan,padi,luaspanen,hektar,oktober,kebumen,228.140629538615
2024,pangan,padi,luaspanen,hektar,oktober,purworejo,2263.5031356618
2024,pangan,padi,luaspanen,hektar,oktober,wonosobo,1247.55622600217
2024,pangan,padi,luaspanen,hektar,oktober,magelang,2233.16166746546
2024,pangan,padi,luaspanen,hektar,oktober,boyolali,2477.76546748958
2024,pangan,padi,luaspanen,hektar,oktober,klaten,2846.00551021226
2024,pangan,padi,luaspanen,hektar,oktober,sukoharjo,8869.83404498383
2024,pangan,padi,luaspanen,hektar,oktober,wonogiri,1317.62183665386
2024,pangan,padi,luaspanen,hektar,oktober,karanganyar,1598.33091431637
2024,pangan,padi,luaspanen,hektar,oktober,sragen,17080.5902359461
2024,pangan,padi,luaspanen,hektar,oktober,grobogan,79.77
2024,pangan,padi,luaspanen,hektar,oktober,blora,1655.55699073872
2024,pangan,padi,luaspanen,hektar,oktober,rembang,49.5819979531256
2024,pangan,padi,luaspanen,hektar,oktober,pati,2142.52407931804
2024,pangan,padi,luaspanen,hektar,oktober,kudus,1780.10187300585
2024,pangan,padi,luaspanen,hektar,oktober,jepara,155.226476487102
2024,pangan,padi,luaspanen,hektar,oktober,demak,807.238948343348
2024,pangan,padi,luaspanen,hektar,oktober,semarang,1132.55993516082
2024,pangan,padi,luaspanen,hektar,oktober,temanggung,488.170572408251
2024,pangan,padi,luaspanen,hektar,oktober,kendal,2889.78304156343
2024,pangan,padi,luaspanen,hektar,oktober,batang,2090.33506241232
2024,pangan,padi,luaspanen,hektar,oktober,pekalongan,1713.37514564946
2024,pangan,padi,luaspanen,hektar,oktober,pemalang,2403.68040491912
2024,pangan,padi,luaspanen,hektar,oktober,tegal,1553.04176243311
2024,pangan,padi,luaspanen,hektar,oktober,brebes,2283.72422171135
2024,pangan,padi,luaspanen,hektar,oktober,magelang,6.31
2024,pangan,padi,luaspanen,hektar,oktober,surakarta,5.19
2024,pangan,padi,luaspanen,hektar,oktober,salatiga,38.45
2024,pangan,padi,luaspanen,hektar,oktober,semarang,445.84942784401
2024,pangan,padi,luaspanen,hektar,oktober,pekalongan,157.01
2024,pangan,padi,luaspanen,hektar,oktober,tegal,39.75
2024,pangan,padi,luaspanen,hektar,november,cilacap,2509.33774962692
2024,pangan,padi,luaspanen,hektar,november,banyumas,1347.06804921877
2024,pangan,padi,luaspanen,hektar,november,purbalingga,2420.32047845437
2024,pangan,padi,luaspanen,hektar,november,banjarnegara,448.09384898853
2024,pangan,padi,luaspanen,hektar,november,kebumen,7.73921108337593
2024,pangan,padi,luaspanen,hektar,november,purworejo,926.379096419592
2024,pangan,padi,luaspanen,hektar,november,wonosobo,759.147779969627
2024,pangan,padi,luaspanen,hektar,november,magelang,2010.53500607855
2024,pangan,padi,luaspanen,hektar,november,boyolali,3796.93367011234
2024,pangan,padi,luaspanen,hektar,november,klaten,2232.56824955618
2024,pangan,padi,luaspanen,hektar,november,sukoharjo,2550.55717633246
2024,pangan,padi,luaspanen,hektar,november,wonogiri,2997.16388837483
2024,pangan,padi,luaspanen,hektar,november,karanganyar,4347.14048943974
2024,pangan,padi,luaspanen,hektar,november,sragen,11112.281879915
2024,pangan,padi,luaspanen,hektar,november,grobogan,66.04
2024,pangan,padi,luaspanen,hektar,november,blora,2321.7273359146
2024,pangan,padi,luaspanen,hektar,november,rembang,123.361382630647
2024,pangan,padi,luaspanen,hektar,november,pati,3622.18067168959
2024,pangan,padi,luaspanen,hektar,november,kudus,924.730622475466
2024,pangan,padi,luaspanen,hektar,november,jepara,1080.83570600554
2024,pangan,padi,luaspanen,hektar,november,demak,248.441756414492
2024,pangan,padi,luaspanen,hektar,november,semarang,541.787413385004
2024,pangan,padi,luaspanen,hektar,november,temanggung,199.80256288511
2024,pangan,padi,luaspanen,hektar,november,kendal,692.030254599111
2024,pangan,padi,luaspanen,hektar,november,batang,1181.69544713334
2024,pangan,padi,luaspanen,hektar,november,pekalongan,537.199164333828
2024,pangan,padi,luaspanen,hektar,november,pemalang,2645.89325975824
2024,pangan,padi,luaspanen,hektar,november,tegal,2052.37386639466
2024,pangan,padi,luaspanen,hektar,november,brebes,3848.46834280128
2024,pangan,padi,luaspanen,hektar,november,magelang,9.75
2024,pangan,padi,luaspanen,hektar,november,surakarta,0.99
2024,pangan,padi,luaspanen,hektar,november,salatiga,83.72
2024,pangan,padi,luaspanen,hektar,november,semarang,47.8535037320089
2024,pangan,padi,luaspanen,hektar,november,pekalongan,0
2024,pangan,padi,luaspanen,hektar,november,tegal,0
2024,pangan,padi,luaspanen,hektar,desember,cilacap,2048.84237079576
2024,pangan,padi,luaspanen,hektar,desember,banyumas,413.07886064879
2024,pangan,padi,luaspanen,hektar,desember,purbalingga,1661.06376691356
2024,pangan,padi,luaspanen,hektar,desember,banjarnegara,638.729015151545
2024,pangan,padi,luaspanen,hektar,desember,kebumen,88.2059228627958
2024,pangan,padi,luaspanen,hektar,desember,purworejo,591.798062902379
2024,pangan,padi,luaspanen,hektar,desember,wonosobo,680.107552455522
2024,pangan,padi,luaspanen,hektar,desember,magelang,1782.63960250377
2024,pangan,padi,luaspanen,hektar,desember,boyolali,1045.98887297154
2024,pangan,padi,luaspanen,hektar,desember,klaten,2197.6572660564
2024,pangan,padi,luaspanen,hektar,desember,sukoharjo,524.266168829531
2024,pangan,padi,luaspanen,hektar,desember,wonogiri,1050.58447973544
2024,pangan,padi,luaspanen,hektar,desember,karanganyar,4080.64861685839
2024,pangan,padi,luaspanen,hektar,desember,sragen,768.739672976262
2024,pangan,padi,luaspanen,hektar,desember,grobogan,2.71359807782531
2024,pangan,padi,luaspanen,hektar,desember,blora,940.434250173398
2024,pangan,padi,luaspanen,hektar,desember,rembang,609.045523377912
2024,pangan,padi,luaspanen,hektar,desember,pati,3302.11589874017
2024,pangan,padi,luaspanen,hektar,desember,kudus,1416.26187429921
2024,pangan,padi,luaspanen,hektar,desember,jepara,1968.18777555425
2024,pangan,padi,luaspanen,hektar,desember,demak,539.077144911623
2024,pangan,padi,luaspanen,hektar,desember,semarang,1859.97098255889
2024,pangan,padi,luaspanen,hektar,desember,temanggung,337.140636972789
2024,pangan,padi,luaspanen,hektar,desember,kendal,181.038938466044
2024,pangan,padi,luaspanen,hektar,desember,batang,1798
2024,pangan,padi,luaspanen,hektar,desember,pekalongan,1090.02925864381
2024,pangan,padi,luaspanen,hektar,desember,pemalang,7010.12905952514
2024,pangan,padi,luaspanen,hektar,desember,tegal,2617.92567297877
2024,pangan,padi,luaspanen,hektar,desember,brebes,1206.7186992925
2024,pangan,padi,luaspanen,hektar,desember,magelang,15.13
2024,pangan,padi,luaspanen,hektar,desember,surakarta,3.96
2024,pangan,padi,luaspanen,hektar,desember,salatiga,30.2001886396376
2024,pangan,padi,luaspanen,hektar,desember,semarang,52.5517748149145
2024,pangan,padi,luaspanen,hektar,desember,pekalongan,0
2024,pangan,padi,luaspanen,hektar,desember,tegal,0
2024,pangan,padi,produksi,ton_gkg,januari,cilacap,6790.87
2024,pangan,padi,produksi,ton_gkg,januari,banyumas,2184.36
2024,pangan,padi,produksi,ton_gkg,januari,purbalingga,5475.98
2024,pangan,padi,produksi,ton_gkg,januari,banjarnegara,2579.49
2024,pangan,padi,produksi,ton_gkg,januari,kebumen,0
2024,pangan,padi,produksi,ton_gkg,januari,purworejo,1249.01
2024,pangan,padi,produksi,ton_gkg,januari,wonosobo,3064.23
2024,pangan,padi,produksi,ton_gkg,januari,magelang,6185.32
2024,pangan,padi,produksi,ton_gkg,januari,boyolali,7143.51
2024,pangan,padi,produksi,ton_gkg,januari,klaten,15061.04
2024,pangan,padi,produksi,ton_gkg,januari,sukoharjo,4179.56
2024,pangan,padi,produksi,ton_gkg,januari,wonogiri,1527.58
2024,pangan,padi,produksi,ton_gkg,januari,karanganyar,4552.62
2024,pangan,padi,produksi,ton_gkg,januari,sragen,1268.99
2024,pangan,padi,produksi,ton_gkg,januari,grobogan,11248.46
2024,pangan,padi,produksi,ton_gkg,januari,blora,0
2024,pangan,padi,produksi,ton_gkg,januari,rembang,0
2024,pangan,padi,produksi,ton_gkg,januari,pati,10586.9
2024,pangan,padi,produksi,ton_gkg,januari,kudus,10198.17
2024,pangan,padi,produksi,ton_gkg,januari,jepara,3155.73
2024,pangan,padi,produksi,ton_gkg,januari,demak,15764.62
2024,pangan,padi,produksi,ton_gkg,januari,semarang,5984.29
2024,pangan,padi,produksi,ton_gkg,januari,temanggung,2785.55
2024,pangan,padi,produksi,ton_gkg,januari,kendal,2139.62
2024,pangan,padi,produksi,ton_gkg,januari,batang,5944.54
2024,pangan,padi,produksi,ton_gkg,januari,pekalongan,3986.23
2024,pangan,padi,produksi,ton_gkg,januari,pemalang,17182.97
2024,pangan,padi,produksi,ton_gkg,januari,tegal,4922.67
2024,pangan,padi,produksi,ton_gkg,januari,brebes,5400.12
2024,pangan,padi,produksi,ton_gkg,januari,magelang,55.26
2024,pangan,padi,produksi,ton_gkg,januari,surakarta,5.35
2024,pangan,padi,produksi,ton_gkg,januari,salatiga,154.54
2024,pangan,padi,produksi,ton_gkg,januari,semarang,415.96
2024,pangan,padi,produksi,ton_gkg,januari,pekalongan,0
2024,pangan,padi,produksi,ton_gkg,januari,tegal,91.26
2024,pangan,padi,produksi,ton_gkg,februari,cilacap,4551.59
2024,pangan,padi,produksi,ton_gkg,februari,banyumas,5588.98
2024,pangan,padi,produksi,ton_gkg,februari,purbalingga,3944.61
2024,pangan,padi,produksi,ton_gkg,februari,banjarnegara,926.11
2024,pangan,padi,produksi,ton_gkg,februari,kebumen,841.65
2024,pangan,padi,produksi,ton_gkg,februari,purworejo,2750.8
2024,pangan,padi,produksi,ton_gkg,februari,wonosobo,3187.85
2024,pangan,padi,produksi,ton_gkg,februari,magelang,5379.53
2024,pangan,padi,produksi,ton_gkg,februari,boyolali,17979.26
2024,pangan,padi,produksi,ton_gkg,februari,klaten,9408.74
2024,pangan,padi,produksi,ton_gkg,februari,sukoharjo,2435.33
2024,pangan,padi,produksi,ton_gkg,februari,wonogiri,2077.37
2024,pangan,padi,produksi,ton_gkg,februari,karanganyar,2579.98
2024,pangan,padi,produksi,ton_gkg,februari,sragen,77283.32
2024,pangan,padi,produksi,ton_gkg,februari,grobogan,86021.4
2024,pangan,padi,produksi,ton_gkg,februari,blora,22699.42
2024,pangan,padi,produksi,ton_gkg,februari,rembang,1216.28
2024,pangan,padi,produksi,ton_gkg,februari,pati,30722.01
2024,pangan,padi,produksi,ton_gkg,februari,kudus,18780.57
2024,pangan,padi,produksi,ton_gkg,februari,jepara,1047.41
2024,pangan,padi,produksi,ton_gkg,februari,demak,87914.76
2024,pangan,padi,produksi,ton_gkg,februari,semarang,8961.7
2024,pangan,padi,produksi,ton_gkg,februari,temanggung,1207.73
2024,pangan,padi,produksi,ton_gkg,februari,kendal,12350.78
2024,pangan,padi,produksi,ton_gkg,februari,batang,8633.49
2024,pangan,padi,produksi,ton_gkg,februari,pekalongan,2839.43
2024,pangan,padi,produksi,ton_gkg,februari,pemalang,4720.45
2024,pangan,padi,produksi,ton_gkg,februari,tegal,1756.85
2024,pangan,padi,produksi,ton_gkg,februari,brebes,7001.74
2024,pangan,padi,produksi,ton_gkg,februari,magelang,18.99
2024,pangan,padi,produksi,ton_gkg,februari,surakarta,5.35
2024,pangan,padi,produksi,ton_gkg,februari,salatiga,170.67
2024,pangan,padi,produksi,ton_gkg,februari,semarang,180.38
2024,pangan,padi,produksi,ton_gkg,februari,pekalongan,0
2024,pangan,padi,produksi,ton_gkg,februari,tegal,22.83
2024,pangan,padi,produksi,ton_gkg,maret,cilacap,46386.75
2024,pangan,padi,produksi,ton_gkg,maret,banyumas,17218.24
2024,pangan,padi,produksi,ton_gkg,maret,purbalingga,5749.64
2024,pangan,padi,produksi,ton_gkg,maret,banjarnegara,5030.76
2024,pangan,padi,produksi,ton_gkg,maret,kebumen,62021.11
2024,pangan,padi,produksi,ton_gkg,maret,purworejo,45624.02
2024,pangan,padi,produksi,ton_gkg,maret,wonosobo,3117.59
2024,pangan,padi,produksi,ton_gkg,maret,magelang,14043.31
2024,pangan,padi,produksi,ton_gkg,maret,boyolali,69459.75
2024,pangan,padi,produksi,ton_gkg,maret,klaten,29235.59
2024,pangan,padi,produksi,ton_gkg,maret,sukoharjo,3384.52
2024,pangan,padi,produksi,ton_gkg,maret,wonogiri,39148.53
2024,pangan,padi,produksi,ton_gkg,maret,karanganyar,36965.82
2024,pangan,padi,produksi,ton_gkg,maret,sragen,172117.17
2024,pangan,padi,produksi,ton_gkg,maret,grobogan,201437.09
2024,pangan,padi,produksi,ton_gkg,maret,blora,109885.18
2024,pangan,padi,produksi,ton_gkg,maret,rembang,20289.15
2024,pangan,padi,produksi,ton_gkg,maret,pati,122184.82
2024,pangan,padi,produksi,ton_gkg,maret,kudus,17448.38
2024,pangan,padi,produksi,ton_gkg,maret,jepara,11446.14
2024,pangan,padi,produksi,ton_gkg,maret,demak,152635.01
2024,pangan,padi,produksi,ton_gkg,maret,semarang,15905.09
2024,pangan,padi,produksi,ton_gkg,maret,temanggung,6686.11
2024,pangan,padi,produksi,ton_gkg,maret,kendal,23893.86
2024,pangan,padi,produksi,ton_gkg,maret,batang,9363.33
2024,pangan,padi,produksi,ton_gkg,maret,pekalongan,10427.18
2024,pangan,padi,produksi,ton_gkg,maret,pemalang,37371.37
2024,pangan,padi,produksi,ton_gkg,maret,tegal,34076.07
2024,pangan,padi,produksi,ton_gkg,maret,brebes,59987.04
2024,pangan,padi,produksi,ton_gkg,maret,magelang,8.7
2024,pangan,padi,produksi,ton_gkg,maret,surakarta,17.34
2024,pangan,padi,produksi,ton_gkg,maret,salatiga,539.46
2024,pangan,padi,produksi,ton_gkg,maret,semarang,1148.93
2024,pangan,padi,produksi,ton_gkg,maret,pekalongan,0
2024,pangan,padi,produksi,ton_gkg,maret,tegal,122.82
2024,pangan,padi,produksi,ton_gkg,april,cilacap,197673.84
2024,pangan,padi,produksi,ton_gkg,april,banyumas,72260.04
2024,pangan,padi,produksi,ton_gkg,april,purbalingga,20012.8
2024,pangan,padi,produksi,ton_gkg,april,banjarnegara,25658.33
2024,pangan,padi,produksi,ton_gkg,april,kebumen,125202.66
2024,pangan,padi,produksi,ton_gkg,april,purworejo,59045.11
2024,pangan,padi,produksi,ton_gkg,april,wonosobo,10571.16
2024,pangan,padi,produksi,ton_gkg,april,magelang,21636.89
2024,pangan,padi,produksi,ton_gkg,april,boyolali,25896.83
2024,pangan,padi,produksi,ton_gkg,april,klaten,62396.28
2024,pangan,padi,produksi,ton_gkg,april,sukoharjo,25562.46
2024,pangan,padi,produksi,ton_gkg,april,wonogiri,84734.41
2024,pangan,padi,produksi,ton_gkg,april,karanganyar,40360.79
2024,pangan,padi,produksi,ton_gkg,april,sragen,23868.05
2024,pangan,padi,produksi,ton_gkg,april,grobogan,146957.92
2024,pangan,padi,produksi,ton_gkg,april,blora,128183.57
2024,pangan,padi,produksi,ton_gkg,april,rembang,49940.59
2024,pangan,padi,produksi,ton_gkg,april,pati,67342.4
2024,pangan,padi,produksi,ton_gkg,april,kudus,23824.75
2024,pangan,padi,produksi,ton_gkg,april,jepara,58918.28
2024,pangan,padi,produksi,ton_gkg,april,demak,70810.14
2024,pangan,padi,produksi,ton_gkg,april,semarang,22578.62
2024,pangan,padi,produksi,ton_gkg,april,temanggung,10092.9
2024,pangan,padi,produksi,ton_gkg,april,kendal,32241.72
2024,pangan,padi,produksi,ton_gkg,april,batang,25960.45
2024,pangan,padi,produksi,ton_gkg,april,pekalongan,55137.95
2024,pangan,padi,produksi,ton_gkg,april,pemalang,99603.51
2024,pangan,padi,produksi,ton_gkg,april,tegal,65986.13
2024,pangan,padi,produksi,ton_gkg,april,brebes,107308.9
2024,pangan,padi,produksi,ton_gkg,april,magelang,43.06
2024,pangan,padi,produksi,ton_gkg,april,surakarta,10.7
2024,pangan,padi,produksi,ton_gkg,april,salatiga,244.1
2024,pangan,padi,produksi,ton_gkg,april,semarang,1726.13
2024,pangan,padi,produksi,ton_gkg,april,pekalongan,3124.13
2024,pangan,padi,produksi,ton_gkg,april,tegal,859.75
2024,pangan,padi,produksi,ton_gkg,mei,cilacap,95452.74
2024,pangan,padi,produksi,ton_gkg,mei,banyumas,25548.55
2024,pangan,padi,produksi,ton_gkg,mei,purbalingga,17625.41
2024,pangan,padi,produksi,ton_gkg,mei,banjarnegara,12117.18
2024,pangan,padi,produksi,ton_gkg,mei,kebumen,29194.55
2024,pangan,padi,produksi,ton_gkg,mei,purworejo,22404.88
2024,pangan,padi,produksi,ton_gkg,mei,wonosobo,8634.8
2024,pangan,padi,produksi,ton_gkg,mei,magelang,18042.77
2024,pangan,padi,produksi,ton_gkg,mei,boyolali,15211.37
2024,pangan,padi,produksi,ton_gkg,mei,klaten,35210.52
2024,pangan,padi,produksi,ton_gkg,mei,sukoharjo,67664.5
2024,pangan,padi,produksi,ton_gkg,mei,wonogiri,43760.21
2024,pangan,padi,produksi,ton_gkg,mei,karanganyar,6402.94
2024,pangan,padi,produksi,ton_gkg,mei,sragen,3263.55
2024,pangan,padi,produksi,ton_gkg,mei,grobogan,22063.61
2024,pangan,padi,produksi,ton_gkg,mei,blora,42631.15
2024,pangan,padi,produksi,ton_gkg,mei,rembang,29530.24
2024,pangan,padi,produksi,ton_gkg,mei,pati,21400.34
2024,pangan,padi,produksi,ton_gkg,mei,kudus,6219.89
2024,pangan,padi,produksi,ton_gkg,mei,jepara,25140.2
2024,pangan,padi,produksi,ton_gkg,mei,demak,2818
2024,pangan,padi,produksi,ton_gkg,mei,semarang,12348.84
2024,pangan,padi,produksi,ton_gkg,mei,temanggung,7152.31
2024,pangan,padi,produksi,ton_gkg,mei,kendal,14339.92
2024,pangan,padi,produksi,ton_gkg,mei,batang,11107.07
2024,pangan,padi,produksi,ton_gkg,mei,pekalongan,27862.5
2024,pangan,padi,produksi,ton_gkg,mei,pemalang,24170.04
2024,pangan,padi,produksi,ton_gkg,mei,tegal,38488.42
2024,pangan,padi,produksi,ton_gkg,mei,brebes,50102.41
2024,pangan,padi,produksi,ton_gkg,mei,magelang,61.64
2024,pangan,padi,produksi,ton_gkg,mei,surakarta,15.46
2024,pangan,padi,produksi,ton_gkg,mei,salatiga,386.22
2024,pangan,padi,produksi,ton_gkg,mei,semarang,2608.24
2024,pangan,padi,produksi,ton_gkg,mei,pekalongan,1399.38
2024,pangan,padi,produksi,ton_gkg,mei,tegal,776.1
2024,pangan,padi,produksi,ton_gkg,juni,cilacap,17367.48
2024,pangan,padi,produksi,ton_gkg,juni,banyumas,4215.18
2024,pangan,padi,produksi,ton_gkg,juni,purbalingga,16130.9
2024,pangan,padi,produksi,ton_gkg,juni,banjarnegara,4952.91
2024,pangan,padi,produksi,ton_gkg,juni,kebumen,8901.63
2024,pangan,padi,produksi,ton_gkg,juni,purworejo,9728.57
2024,pangan,padi,produksi,ton_gkg,juni,wonosobo,5678.07
2024,pangan,padi,produksi,ton_gkg,juni,magelang,9312.87
2024,pangan,padi,produksi,ton_gkg,juni,boyolali,41329.91
2024,pangan,padi,produksi,ton_gkg,juni,klaten,15680.9
2024,pangan,padi,produksi,ton_gkg,juni,sukoharjo,46562.88
2024,pangan,padi,produksi,ton_gkg,juni,wonogiri,10326.7
2024,pangan,padi,produksi,ton_gkg,juni,karanganyar,7716.1
2024,pangan,padi,produksi,ton_gkg,juni,sragen,124512.16
2024,pangan,padi,produksi,ton_gkg,juni,grobogan,89312.59
2024,pangan,padi,produksi,ton_gkg,juni,blora,46482.99
2024,pangan,padi,produksi,ton_gkg,juni,rembang,11775.7
2024,pangan,padi,produksi,ton_gkg,juni,pati,79550.67
2024,pangan,padi,produksi,ton_gkg,juni,kudus,13980.3
2024,pangan,padi,produksi,ton_gkg,juni,jepara,360.01
2024,pangan,padi,produksi,ton_gkg,juni,demak,34125.69
2024,pangan,padi,produksi,ton_gkg,juni,semarang,16594.83
2024,pangan,padi,produksi,ton_gkg,juni,temanggung,6442.8
2024,pangan,padi,produksi,ton_gkg,juni,kendal,6368.48
2024,pangan,padi,produksi,ton_gkg,juni,batang,4251.33
2024,pangan,padi,produksi,ton_gkg,juni,pekalongan,4214.33
2024,pangan,padi,produksi,ton_gkg,juni,pemalang,12913
2024,pangan,padi,produksi,ton_gkg,juni,tegal,12474.8
2024,pangan,padi,produksi,ton_gkg,juni,brebes,25854.44
2024,pangan,padi,produksi,ton_gkg,juni,magelang,91.14
2024,pangan,padi,produksi,ton_gkg,juni,surakarta,16.71
2024,pangan,padi,produksi,ton_gkg,juni,salatiga,246.47
2024,pangan,padi,produksi,ton_gkg,juni,semarang,625.43
2024,pangan,padi,produksi,ton_gkg,juni,pekalongan,36.77
2024,pangan,padi,produksi,ton_gkg,juni,tegal,78.39
2024,pangan,padi,produksi,ton_gkg,juli,cilacap,11617.62
2024,pangan,padi,produksi,ton_gkg,juli,banyumas,2341.41
2024,pangan,padi,produksi,ton_gkg,juli,purbalingga,6616.83
2024,pangan,padi,produksi,ton_gkg,juli,banjarnegara,3500.97
2024,pangan,padi,produksi,ton_gkg,juli,kebumen,2228.14
